timestamp,demand,temperature,hour,day_of_week,month,year,ds,y,day,weekday
2006-02-02 00:00:00,12256.0,33.0,1,3,2,2006,2/2/2006,2006.0,2.0,5.0
2006-02-03 00:00:00,11891.0,38.0,1,4,2,2006,2/3/2006,2006.0,3.0,6.0
2006-02-04 00:00:00,11598.0,42.0,1,5,2,2006,2/4/2006,2006.0,4.0,7.0
2006-02-05 00:00:00,11349.0,43.0,1,6,2,2006,2/5/2006,2006.0,5.0,1.0
2006-02-06 00:00:00,11456.0,37.0,1,0,2,2006,2/6/2006,2006.0,6.0,2.0
2006-02-07 00:00:00,12502.0,32.0,1,1,2,2006,2/7/2006,2006.0,7.0,3.0
2006-02-08 00:00:00,12911.0,24.0,1,2,2,2006,2/8/2006,2006.0,8.0,4.0
2006-02-09 00:00:00,12992.0,23.0,1,3,2,2006,2/9/2006,2006.0,9.0,5.0
2006-02-10 00:00:00,13199.0,23.0,1,4,2,2006,2/10/2006,2006.0,10.0,6.0
2006-02-11 00:00:00,13320.0,19.0,1,5,2,2006,2/11/2006,2006.0,11.0,7.0
2006-02-12 00:00:00,12922.0,24.0,1,6,2,2006,2/12/2006,2006.0,12.0,1.0
2006-02-13 00:00:00,13086.0,18.0,1,0,2,2006,2/13/2006,2006.0,13.0,2.0
2006-02-14 00:00:00,13005.0,28.0,1,1,2,2006,2/14/2006,2006.0,14.0,3.0
2006-02-15 00:00:00,12418.0,33.0,1,2,2,2006,2/15/2006,2006.0,15.0,4.0
2006-02-16 00:00:00,11819.0,39.0,1,3,2,2006,2/16/2006,2006.0,16.0,5.0
2006-02-17 00:00:00,11575.0,42.0,1,4,2,2006,2/17/2006,2006.0,17.0,6.0
2006-02-18 00:00:00,12527.0,26.0,1,5,2,2006,2/18/2006,2006.0,18.0,7.0
2006-02-19 00:00:00,13936.0,9.0,1,6,2,2006,2/19/2006,2006.0,19.0,1.0
2006-02-20 00:00:00,13190.0,18.0,1,0,2,2006,2/20/2006,2006.0,20.0,2.0
2006-02-21 00:00:00,12955.0,23.0,1,1,2,2006,2/21/2006,2006.0,21.0,3.0
2006-02-22 00:00:00,12814.0,28.0,1,2,2,2006,2/22/2006,2006.0,22.0,4.0
2006-02-23 00:00:00,12353.0,30.0,1,3,2,2006,2/23/2006,2006.0,23.0,5.0
2006-02-24 00:00:00,12508.0,31.0,1,4,2,2006,2/24/2006,2006.0,24.0,6.0
2006-02-25 00:00:00,13229.0,22.0,1,5,2,2006,2/25/2006,2006.0,25.0,7.0
2006-02-26 00:00:00,12993.0,20.0,1,6,2,2006,2/26/2006,2006.0,26.0,1.0
2006-02-27 00:00:00,13637.0,11.0,1,0,2,2006,2/27/2006,2006.0,27.0,2.0
2006-02-28 00:00:00,14026.0,14.0,1,1,2,2006,2/28/2006,2006.0,28.0,3.0
2006-03-01 00:00:00,13553.0,20.0,1,2,3,2006,3/1/2006,2006.0,1.0,4.0
2006-03-02 00:00:00,13121.0,25.0,1,3,3,2006,3/2/2006,2006.0,2.0,5.0
2006-03-03 00:00:00,13025.0,27.0,1,4,3,2006,3/3/2006,2006.0,3.0,6.0
2006-03-04 00:00:00,13683.0,19.0,1,5,3,2006,3/4/2006,2006.0,4.0,7.0
2006-03-05 00:00:00,12580.0,27.0,1,6,3,2006,3/5/2006,2006.0,5.0,1.0
2006-03-06 00:00:00,12093.0,28.0,1,0,3,2006,3/6/2006,2006.0,6.0,2.0
2006-03-07 00:00:00,12509.0,27.0,1,1,3,2006,3/7/2006,2006.0,7.0,3.0
2006-03-08 00:00:00,12423.0,29.0,1,2,3,2006,3/8/2006,2006.0,8.0,4.0
2006-03-09 00:00:00,11966.0,34.0,1,3,3,2006,3/9/2006,2006.0,9.0,5.0
2006-03-10 00:00:00,11792.0,40.0,1,4,3,2006,3/10/2006,2006.0,10.0,6.0
2006-03-11 00:00:00,11099.0,49.0,1,5,3,2006,3/11/2006,2006.0,11.0,7.0
2006-03-12 00:00:00,10990.0,38.0,1,6,3,2006,3/12/2006,2006.0,12.0,1.0
2006-03-13 00:00:00,10839.0,43.0,1,0,3,2006,3/13/2006,2006.0,13.0,2.0
2006-03-14 00:00:00,11064.0,47.0,1,1,3,2006,3/14/2006,2006.0,14.0,3.0
2006-03-15 00:00:00,11610.0,35.0,1,2,3,2006,3/15/2006,2006.0,15.0,4.0
2006-03-16 00:00:00,12235.0,30.0,1,3,3,2006,3/16/2006,2006.0,16.0,5.0
2006-03-17 00:00:00,12249.0,29.0,1,4,3,2006,3/17/2006,2006.0,17.0,6.0
2006-03-18 00:00:00,12546.0,24.0,1,5,3,2006,3/18/2006,2006.0,18.0,7.0
2006-03-19 00:00:00,12140.0,27.0,1,6,3,2006,3/19/2006,2006.0,19.0,1.0
2006-03-20 00:00:00,12001.0,25.0,1,0,3,2006,3/20/2006,2006.0,20.0,2.0
2006-03-21 00:00:00,12712.0,23.0,1,1,3,2006,3/21/2006,2006.0,21.0,3.0
2006-03-22 00:00:00,11908.0,33.0,1,2,3,2006,3/22/2006,2006.0,22.0,4.0
2006-03-23 00:00:00,11943.0,33.0,1,3,3,2006,3/23/2006,2006.0,23.0,5.0
2006-03-24 00:00:00,11304.0,41.0,1,4,3,2006,3/24/2006,2006.0,24.0,6.0
2006-03-25 00:00:00,11606.0,36.0,1,5,3,2006,3/25/2006,2006.0,25.0,7.0
2006-03-26 00:00:00,11329.0,37.0,1,6,3,2006,3/26/2006,2006.0,26.0,1.0
2006-03-27 00:00:00,11047.0,38.0,1,0,3,2006,3/27/2006,2006.0,27.0,2.0
2006-03-28 00:00:00,11259.0,40.0,1,1,3,2006,3/28/2006,2006.0,28.0,3.0
2006-03-29 00:00:00,11220.0,36.0,1,2,3,2006,3/29/2006,2006.0,29.0,4.0
2006-03-30 00:00:00,10918.0,44.0,1,3,3,2006,3/30/2006,2006.0,30.0,5.0
2006-03-31 00:00:00,10765.0,45.0,1,4,3,2006,3/31/2006,2006.0,31.0,6.0
2006-04-01 00:00:00,10528.0,53.0,1,5,4,2006,4/1/2006,2006.0,1.0,7.0
2006-04-02 00:00:00,10268.0,51.0,1,6,4,2006,4/2/2006,2006.0,2.0,1.0
2006-04-03 00:00:00,10396.0,44.0,1,0,4,2006,4/3/2006,2006.0,3.0,2.0
2006-04-04 00:00:00,11019.0,41.0,1,1,4,2006,4/4/2006,2006.0,4.0,3.0
2006-04-05 00:00:00,11588.0,35.0,1,2,4,2006,4/5/2006,2006.0,5.0,4.0
2006-04-06 00:00:00,11770.0,35.0,1,3,4,2006,4/6/2006,2006.0,6.0,5.0
2006-04-07 00:00:00,11478.0,40.0,1,4,4,2006,4/7/2006,2006.0,7.0,6.0
2006-04-08 00:00:00,11077.0,50.0,1,5,4,2006,4/8/2006,2006.0,8.0,7.0
2006-04-09 00:00:00,11387.0,36.0,1,6,4,2006,4/9/2006,2006.0,9.0,1.0
2006-04-10 00:00:00,10794.0,40.0,1,0,4,2006,4/10/2006,2006.0,10.0,2.0
2006-04-11 00:00:00,10889.0,43.0,1,1,4,2006,4/11/2006,2006.0,11.0,3.0
2006-04-12 00:00:00,10713.0,46.0,1,2,4,2006,4/12/2006,2006.0,12.0,4.0
2006-04-13 00:00:00,10683.0,53.0,1,3,4,2006,4/13/2006,2006.0,13.0,5.0
2006-04-14 00:00:00,10542.0,54.0,1,4,4,2006,4/14/2006,2006.0,14.0,6.0
2006-04-15 00:00:00,10315.0,53.0,1,5,4,2006,4/15/2006,2006.0,15.0,7.0
2006-04-16 00:00:00,10155.0,52.0,1,6,4,2006,4/16/2006,2006.0,16.0,1.0
2006-04-17 00:00:00,9816.0,47.0,1,0,4,2006,4/17/2006,2006.0,17.0,2.0
2006-04-18 00:00:00,10504.0,47.0,1,1,4,2006,4/18/2006,2006.0,18.0,3.0
2006-04-19 00:00:00,10487.0,51.0,1,2,4,2006,4/19/2006,2006.0,19.0,4.0
2006-04-20 00:00:00,10556.0,62.0,1,3,4,2006,4/20/2006,2006.0,20.0,5.0
2006-04-21 00:00:00,10456.0,49.0,1,4,4,2006,4/21/2006,2006.0,21.0,6.0
2006-04-22 00:00:00,10593.0,44.0,1,5,4,2006,4/22/2006,2006.0,22.0,7.0
2006-04-23 00:00:00,10557.0,42.0,1,6,4,2006,4/23/2006,2006.0,23.0,1.0
2006-04-24 00:00:00,10437.0,42.0,1,0,4,2006,4/24/2006,2006.0,24.0,2.0
2006-04-25 00:00:00,10799.0,48.0,1,1,4,2006,4/25/2006,2006.0,25.0,3.0
2006-04-26 00:00:00,10639.0,43.0,1,2,4,2006,4/26/2006,2006.0,26.0,4.0
2006-04-27 00:00:00,10728.0,44.0,1,3,4,2006,4/27/2006,2006.0,27.0,5.0
2006-04-28 00:00:00,10594.0,48.0,1,4,4,2006,4/28/2006,2006.0,28.0,6.0
2006-04-29 00:00:00,10721.0,43.0,1,5,4,2006,4/29/2006,2006.0,29.0,7.0
2006-04-30 00:00:00,10385.0,44.0,1,6,4,2006,4/30/2006,2006.0,30.0,1.0
2006-05-01 00:00:00,10042.0,47.0,1,0,5,2006,5/1/2006,2006.0,1.0,2.0
2006-05-02 00:00:00,10647.0,47.0,1,1,5,2006,5/2/2006,2006.0,2.0,3.0
2006-05-03 00:00:00,10848.0,47.0,1,2,5,2006,5/3/2006,2006.0,3.0,4.0
2006-05-04 00:00:00,10782.0,53.0,1,3,5,2006,5/4/2006,2006.0,4.0,5.0
2006-05-05 00:00:00,10732.0,59.0,1,4,5,2006,5/5/2006,2006.0,5.0,6.0
2006-05-06 00:00:00,10758.0,61.0,1,5,5,2006,5/6/2006,2006.0,6.0,7.0
2006-05-07 00:00:00,10180.0,50.0,1,6,5,2006,5/7/2006,2006.0,7.0,1.0
2006-05-08 00:00:00,9975.0,50.0,1,0,5,2006,5/8/2006,2006.0,8.0,2.0
2006-05-09 00:00:00,10437.0,49.0,1,1,5,2006,5/9/2006,2006.0,9.0,3.0
2006-05-10 00:00:00,10718.0,49.0,1,2,5,2006,5/10/2006,2006.0,10.0,4.0
2006-05-11 00:00:00,10747.0,53.0,1,3,5,2006,5/11/2006,2006.0,11.0,5.0
2006-05-12 00:00:00,10774.0,50.0,1,4,5,2006,5/12/2006,2006.0,12.0,6.0
2006-05-13 00:00:00,10839.0,51.0,1,5,5,2006,5/13/2006,2006.0,13.0,7.0
2006-05-14 00:00:00,10653.0,46.0,1,6,5,2006,5/14/2006,2006.0,14.0,1.0
2006-05-15 00:00:00,10518.0,47.0,1,0,5,2006,5/15/2006,2006.0,15.0,2.0
2006-05-16 00:00:00,10864.0,50.0,1,1,5,2006,5/16/2006,2006.0,16.0,3.0
2006-05-17 00:00:00,10830.0,52.0,1,2,5,2006,5/17/2006,2006.0,17.0,4.0
2006-05-18 00:00:00,10771.0,56.0,1,3,5,2006,5/18/2006,2006.0,18.0,5.0
2006-05-19 00:00:00,10841.0,57.0,1,4,5,2006,5/19/2006,2006.0,19.0,6.0
2006-05-20 00:00:00,10758.0,51.0,1,5,5,2006,5/20/2006,2006.0,20.0,7.0
2006-05-21 00:00:00,10412.0,52.0,1,6,5,2006,5/21/2006,2006.0,21.0,1.0
2006-05-22 00:00:00,10242.0,44.0,1,0,5,2006,5/22/2006,2006.0,22.0,2.0
2006-05-23 00:00:00,10692.0,46.0,1,1,5,2006,5/23/2006,2006.0,23.0,3.0
2006-05-24 00:00:00,10722.0,50.0,1,2,5,2006,5/24/2006,2006.0,24.0,4.0
2006-05-25 00:00:00,10673.0,52.0,1,3,5,2006,5/25/2006,2006.0,25.0,5.0
2006-05-26 00:00:00,10949.0,62.0,1,4,5,2006,5/26/2006,2006.0,26.0,6.0
2006-05-27 00:00:00,11251.0,63.0,1,5,5,2006,5/27/2006,2006.0,27.0,7.0
2006-05-28 00:00:00,11330.0,66.0,1,6,5,2006,5/28/2006,2006.0,28.0,1.0
2006-05-29 00:00:00,11091.0,65.0,1,0,5,2006,5/29/2006,2006.0,29.0,2.0
2006-05-30 00:00:00,11841.0,68.0,1,1,5,2006,5/30/2006,2006.0,30.0,3.0
2006-05-31 00:00:00,11761.0,61.0,1,2,5,2006,5/31/2006,2006.0,31.0,4.0
2006-06-01 00:00:00,12272.0,65.0,1,3,6,2006,6/1/2006,2006.0,1.0,5.0
2006-06-02 00:00:00,12982.0,69.0,1,4,6,2006,6/2/2006,2006.0,2.0,6.0
2006-06-03 00:00:00,11563.0,59.0,1,5,6,2006,6/3/2006,2006.0,3.0,7.0
2006-06-04 00:00:00,10664.0,54.0,1,6,6,2006,6/4/2006,2006.0,4.0,1.0
2006-06-05 00:00:00,10461.0,56.0,1,0,6,2006,6/5/2006,2006.0,5.0,2.0
2006-06-06 00:00:00,11076.0,59.0,1,1,6,2006,6/6/2006,2006.0,6.0,3.0
2006-06-07 00:00:00,11337.0,60.0,1,2,6,2006,6/7/2006,2006.0,7.0,4.0
2006-06-08 00:00:00,10981.0,55.0,1,3,6,2006,6/8/2006,2006.0,8.0,5.0
2006-06-09 00:00:00,11145.0,58.0,1,4,6,2006,6/9/2006,2006.0,9.0,6.0
2006-06-10 00:00:00,11217.0,59.0,1,5,6,2006,6/10/2006,2006.0,10.0,7.0
2006-06-11 00:00:00,10695.0,53.0,1,6,6,2006,6/11/2006,2006.0,11.0,1.0
2006-06-12 00:00:00,10600.0,58.0,1,0,6,2006,6/12/2006,2006.0,12.0,2.0
2006-06-13 00:00:00,11798.0,67.0,1,1,6,2006,6/13/2006,2006.0,13.0,3.0
2006-06-14 00:00:00,12415.0,66.0,1,2,6,2006,6/14/2006,2006.0,14.0,4.0
2006-06-15 00:00:00,11953.0,62.0,1,3,6,2006,6/15/2006,2006.0,15.0,5.0
2006-06-16 00:00:00,11830.0,63.0,1,4,6,2006,6/16/2006,2006.0,16.0,6.0
2006-06-17 00:00:00,12489.0,68.0,1,5,6,2006,6/17/2006,2006.0,17.0,7.0
2006-06-18 00:00:00,12204.0,66.0,1,6,6,2006,6/18/2006,2006.0,18.0,1.0
2006-06-19 00:00:00,14413.0,73.0,1,0,6,2006,6/19/2006,2006.0,19.0,2.0
2006-06-20 00:00:00,14443.0,71.0,1,1,6,2006,6/20/2006,2006.0,20.0,3.0
2006-06-21 00:00:00,13410.0,66.0,1,2,6,2006,6/21/2006,2006.0,21.0,4.0
2006-06-22 00:00:00,12962.0,66.0,1,3,6,2006,6/22/2006,2006.0,22.0,5.0
2006-06-23 00:00:00,14196.0,71.0,1,4,6,2006,6/23/2006,2006.0,23.0,6.0
2006-06-24 00:00:00,13885.0,69.0,1,5,6,2006,6/24/2006,2006.0,24.0,7.0
2006-06-25 00:00:00,12540.0,66.0,1,6,6,2006,6/25/2006,2006.0,25.0,1.0
2006-06-26 00:00:00,12257.0,67.0,1,0,6,2006,6/26/2006,2006.0,26.0,2.0
2006-06-27 00:00:00,13823.0,71.0,1,1,6,2006,6/27/2006,2006.0,27.0,3.0
2006-06-28 00:00:00,14251.0,70.0,1,2,6,2006,6/28/2006,2006.0,28.0,4.0
2006-06-29 00:00:00,13933.0,71.0,1,3,6,2006,6/29/2006,2006.0,29.0,5.0
2006-06-30 00:00:00,13806.0,69.0,1,4,6,2006,6/30/2006,2006.0,30.0,6.0
2006-07-01 00:00:00,12742.0,67.0,1,5,7,2006,7/1/2006,2006.0,1.0,7.0
2006-07-02 00:00:00,12990.0,71.0,1,6,7,2006,7/2/2006,2006.0,2.0,1.0
2006-07-03 00:00:00,14372.0,77.0,1,0,7,2006,7/3/2006,2006.0,3.0,2.0
2006-07-04 00:00:00,13855.0,71.0,1,1,7,2006,7/4/2006,2006.0,4.0,3.0
2006-07-05 00:00:00,13931.0,73.0,1,2,7,2006,7/5/2006,2006.0,5.0,4.0
2006-07-06 00:00:00,13400.0,69.0,1,3,7,2006,7/6/2006,2006.0,6.0,5.0
2006-07-07 00:00:00,12387.0,64.0,1,4,7,2006,7/7/2006,2006.0,7.0,6.0
2006-07-08 00:00:00,13065.0,69.0,1,5,7,2006,7/8/2006,2006.0,8.0,7.0
2006-07-09 00:00:00,12817.0,67.0,1,6,7,2006,7/9/2006,2006.0,9.0,1.0
2006-07-10 00:00:00,13377.0,69.0,1,0,7,2006,7/10/2006,2006.0,10.0,2.0
2006-07-11 00:00:00,14333.0,70.0,1,1,7,2006,7/11/2006,2006.0,11.0,3.0
2006-07-12 00:00:00,14476.0,71.0,1,2,7,2006,7/12/2006,2006.0,12.0,4.0
2006-07-13 00:00:00,14346.0,72.0,1,3,7,2006,7/13/2006,2006.0,13.0,5.0
2006-07-14 00:00:00,13475.0,67.0,1,4,7,2006,7/14/2006,2006.0,14.0,6.0
2006-07-15 00:00:00,15481.0,74.0,1,5,7,2006,7/15/2006,2006.0,15.0,7.0
2006-07-16 00:00:00,14486.0,72.0,1,6,7,2006,7/16/2006,2006.0,16.0,1.0
2006-07-17 00:00:00,15673.0,75.0,1,0,7,2006,7/17/2006,2006.0,17.0,2.0
2006-07-18 00:00:00,17529.0,77.0,1,1,7,2006,7/18/2006,2006.0,18.0,3.0
2006-07-19 00:00:00,16300.0,74.0,1,2,7,2006,7/19/2006,2006.0,19.0,4.0
2006-07-20 00:00:00,14233.0,67.0,1,3,7,2006,7/20/2006,2006.0,20.0,5.0
2006-07-21 00:00:00,14477.0,70.0,1,4,7,2006,7/21/2006,2006.0,21.0,6.0
2006-07-22 00:00:00,15100.0,72.0,1,5,7,2006,7/22/2006,2006.0,22.0,7.0
2006-07-23 00:00:00,14322.0,73.0,1,6,7,2006,7/23/2006,2006.0,23.0,1.0
2006-07-24 00:00:00,12618.0,65.0,1,0,7,2006,7/24/2006,2006.0,24.0,2.0
2006-07-25 00:00:00,13811.0,69.0,1,1,7,2006,7/25/2006,2006.0,25.0,3.0
2006-07-26 00:00:00,14623.0,71.0,1,2,7,2006,7/26/2006,2006.0,26.0,4.0
2006-07-27 00:00:00,15439.0,73.0,1,3,7,2006,7/27/2006,2006.0,27.0,5.0
2006-07-28 00:00:00,16673.0,76.0,1,4,7,2006,7/28/2006,2006.0,28.0,6.0
2006-07-29 00:00:00,15193.0,72.0,1,5,7,2006,7/29/2006,2006.0,29.0,7.0
2006-07-30 00:00:00,15711.0,76.0,1,6,7,2006,7/30/2006,2006.0,30.0,1.0
2006-07-31 00:00:00,14090.0,68.0,1,0,7,2006,7/31/2006,2006.0,31.0,2.0
2006-08-01 00:00:00,15933.0,77.0,1,1,8,2006,8/1/2006,2006.0,1.0,3.0
2006-08-02 00:00:00,18684.0,82.0,1,2,8,2006,8/2/2006,2006.0,2.0,4.0
2006-08-03 00:00:00,18244.0,80.0,1,3,8,2006,8/3/2006,2006.0,3.0,5.0
2006-08-04 00:00:00,15871.0,72.0,1,4,8,2006,8/4/2006,2006.0,4.0,6.0
2006-08-05 00:00:00,14556.0,73.0,1,5,8,2006,8/5/2006,2006.0,5.0,7.0
2006-08-06 00:00:00,13346.0,67.0,1,6,8,2006,8/6/2006,2006.0,6.0,1.0
2006-08-07 00:00:00,13179.0,68.0,1,0,8,2006,8/7/2006,2006.0,7.0,2.0
2006-08-08 00:00:00,15951.0,75.0,1,1,8,2006,8/8/2006,2006.0,8.0,3.0
2006-08-09 00:00:00,13230.0,66.0,1,2,8,2006,8/9/2006,2006.0,9.0,4.0
2006-08-10 00:00:00,13118.0,66.0,1,3,8,2006,8/10/2006,2006.0,10.0,5.0
2006-08-11 00:00:00,13414.0,66.0,1,4,8,2006,8/11/2006,2006.0,11.0,6.0
2006-08-12 00:00:00,11808.0,60.0,1,5,8,2006,8/12/2006,2006.0,12.0,7.0
2006-08-13 00:00:00,11135.0,60.0,1,6,8,2006,8/13/2006,2006.0,13.0,1.0
2006-08-14 00:00:00,11247.0,61.0,1,0,8,2006,8/14/2006,2006.0,14.0,2.0
2006-08-15 00:00:00,13696.0,72.0,1,1,8,2006,8/15/2006,2006.0,15.0,3.0
2006-08-16 00:00:00,13136.0,68.0,1,2,8,2006,8/16/2006,2006.0,16.0,4.0
2006-08-17 00:00:00,13220.0,66.0,1,3,8,2006,8/17/2006,2006.0,17.0,5.0
2006-08-18 00:00:00,13303.0,67.0,1,4,8,2006,8/18/2006,2006.0,18.0,6.0
2006-08-19 00:00:00,13253.0,68.0,1,5,8,2006,8/19/2006,2006.0,19.0,7.0
2006-08-20 00:00:00,13264.0,70.0,1,6,8,2006,8/20/2006,2006.0,20.0,1.0
2006-08-21 00:00:00,13172.0,67.0,1,0,8,2006,8/21/2006,2006.0,21.0,2.0
2006-08-22 00:00:00,12466.0,65.0,1,1,8,2006,8/22/2006,2006.0,22.0,3.0
2006-08-23 00:00:00,13059.0,68.0,1,2,8,2006,8/23/2006,2006.0,23.0,4.0
2006-08-24 00:00:00,12552.0,64.0,1,3,8,2006,8/24/2006,2006.0,24.0,5.0
2006-08-25 00:00:00,12277.0,63.0,1,4,8,2006,8/25/2006,2006.0,25.0,6.0
2006-08-26 00:00:00,11602.0,60.0,1,5,8,2006,8/26/2006,2006.0,26.0,7.0
2006-08-27 00:00:00,11154.0,62.0,1,6,8,2006,8/27/2006,2006.0,27.0,1.0
2006-08-28 00:00:00,10908.0,59.0,1,0,8,2006,8/28/2006,2006.0,28.0,2.0
2006-08-29 00:00:00,11858.0,64.0,1,1,8,2006,8/29/2006,2006.0,29.0,3.0
2006-08-30 00:00:00,11485.0,61.0,1,2,8,2006,8/30/2006,2006.0,30.0,4.0
2006-08-31 00:00:00,11662.0,60.0,1,3,8,2006,8/31/2006,2006.0,31.0,5.0
2006-09-01 00:00:00,11471.0,59.0,1,4,9,2006,9/1/2006,2006.0,1.0,6.0
2006-09-02 00:00:00,11242.0,60.0,1,5,9,2006,9/2/2006,2006.0,2.0,7.0
2006-09-03 00:00:00,10713.0,60.0,1,6,9,2006,9/3/2006,2006.0,3.0,1.0
2006-09-04 00:00:00,10945.0,63.0,1,0,9,2006,9/4/2006,2006.0,4.0,2.0
2006-09-05 00:00:00,10733.0,61.0,1,1,9,2006,9/5/2006,2006.0,5.0,3.0
2006-09-06 00:00:00,11459.0,62.0,1,2,9,2006,9/6/2006,2006.0,6.0,4.0
2006-09-07 00:00:00,11553.0,62.0,1,3,9,2006,9/7/2006,2006.0,7.0,5.0
2006-09-08 00:00:00,11747.0,63.0,1,4,9,2006,9/8/2006,2006.0,8.0,6.0
2006-09-09 00:00:00,11879.0,65.0,1,5,9,2006,9/9/2006,2006.0,9.0,7.0
2006-09-10 00:00:00,11640.0,63.0,1,6,9,2006,9/10/2006,2006.0,10.0,1.0
2006-09-11 00:00:00,10455.0,53.0,1,0,9,2006,9/11/2006,2006.0,11.0,2.0
2006-09-12 00:00:00,10658.0,49.0,1,1,9,2006,9/12/2006,2006.0,12.0,3.0
2006-09-13 00:00:00,10722.0,51.0,1,2,9,2006,9/13/2006,2006.0,13.0,4.0
2006-09-14 00:00:00,10920.0,59.0,1,3,9,2006,9/14/2006,2006.0,14.0,5.0
2006-09-15 00:00:00,11263.0,62.0,1,4,9,2006,9/15/2006,2006.0,15.0,6.0
2006-09-16 00:00:00,11291.0,62.0,1,5,9,2006,9/16/2006,2006.0,16.0,7.0
2006-09-17 00:00:00,11247.0,63.0,1,6,9,2006,9/17/2006,2006.0,17.0,1.0
2006-09-18 00:00:00,11258.0,64.0,1,0,9,2006,9/18/2006,2006.0,18.0,2.0
2006-09-19 00:00:00,12028.0,66.0,1,1,9,2006,9/19/2006,2006.0,19.0,3.0
2006-09-20 00:00:00,12233.0,65.0,1,2,9,2006,9/20/2006,2006.0,20.0,4.0
2006-09-21 00:00:00,11014.0,56.0,1,3,9,2006,9/21/2006,2006.0,21.0,5.0
2006-09-22 00:00:00,10698.0,50.0,1,4,9,2006,9/22/2006,2006.0,22.0,6.0
2006-09-23 00:00:00,10864.0,58.0,1,5,9,2006,9/23/2006,2006.0,23.0,7.0
2006-09-24 00:00:00,11131.0,66.0,1,6,9,2006,9/24/2006,2006.0,24.0,1.0
2006-09-25 00:00:00,10853.0,62.0,1,0,9,2006,9/25/2006,2006.0,25.0,2.0
2006-09-26 00:00:00,10704.0,53.0,1,1,9,2006,9/26/2006,2006.0,26.0,3.0
2006-09-27 00:00:00,10631.0,51.0,1,2,9,2006,9/27/2006,2006.0,27.0,4.0
2006-09-28 00:00:00,10751.0,56.0,1,3,9,2006,9/28/2006,2006.0,28.0,5.0
2006-09-29 00:00:00,11061.0,61.0,1,4,9,2006,9/29/2006,2006.0,29.0,6.0
2006-09-30 00:00:00,10610.0,46.0,1,5,9,2006,9/30/2006,2006.0,30.0,7.0
2006-10-01 00:00:00,10447.0,56.0,1,6,10,2006,10/1/2006,2006.0,1.0,1.0
2006-10-02 00:00:00,10285.0,52.0,1,0,10,2006,10/2/2006,2006.0,2.0,2.0
2006-10-03 00:00:00,10647.0,51.0,1,1,10,2006,10/3/2006,2006.0,3.0,3.0
2006-10-04 00:00:00,11099.0,63.0,1,2,10,2006,10/4/2006,2006.0,4.0,4.0
2006-10-05 00:00:00,11529.0,67.0,1,3,10,2006,10/5/2006,2006.0,5.0,5.0
2006-10-06 00:00:00,10778.0,49.0,1,4,10,2006,10/6/2006,2006.0,6.0,6.0
2006-10-07 00:00:00,10863.0,47.0,1,5,10,2006,10/7/2006,2006.0,7.0,7.0
2006-10-08 00:00:00,10466.0,46.0,1,6,10,2006,10/8/2006,2006.0,8.0,1.0
2006-10-09 00:00:00,10233.0,50.0,1,0,10,2006,10/9/2006,2006.0,9.0,2.0
2006-10-10 00:00:00,10709.0,57.0,1,1,10,2006,10/10/2006,2006.0,10.0,3.0
2006-10-11 00:00:00,10764.0,55.0,1,2,10,2006,10/11/2006,2006.0,11.0,4.0
2006-10-12 00:00:00,10959.0,57.0,1,3,10,2006,10/12/2006,2006.0,12.0,5.0
2006-10-13 00:00:00,10905.0,56.0,1,4,10,2006,10/13/2006,2006.0,13.0,6.0
2006-10-14 00:00:00,10922.0,40.0,1,5,10,2006,10/14/2006,2006.0,14.0,7.0
2006-10-15 00:00:00,10633.0,43.0,1,6,10,2006,10/15/2006,2006.0,15.0,1.0
2006-10-16 00:00:00,10469.0,41.0,1,0,10,2006,10/16/2006,2006.0,16.0,2.0
2006-10-17 00:00:00,11059.0,44.0,1,1,10,2006,10/17/2006,2006.0,17.0,3.0
2006-10-18 00:00:00,11140.0,52.0,1,2,10,2006,10/18/2006,2006.0,18.0,4.0
2006-10-19 00:00:00,10869.0,53.0,1,3,10,2006,10/19/2006,2006.0,19.0,5.0
2006-10-20 00:00:00,10961.0,58.0,1,4,10,2006,10/20/2006,2006.0,20.0,6.0
2006-10-21 00:00:00,10927.0,43.0,1,5,10,2006,10/21/2006,2006.0,21.0,7.0
2006-10-22 00:00:00,10895.0,39.0,1,6,10,2006,10/22/2006,2006.0,22.0,1.0
2006-10-23 00:00:00,10443.0,49.0,1,0,10,2006,10/23/2006,2006.0,23.0,2.0
2006-10-24 00:00:00,11069.0,44.0,1,1,10,2006,10/24/2006,2006.0,24.0,3.0
2006-10-25 00:00:00,11190.0,42.0,1,2,10,2006,10/25/2006,2006.0,25.0,4.0
2006-10-26 00:00:00,11228.0,43.0,1,3,10,2006,10/26/2006,2006.0,26.0,5.0
2006-10-27 00:00:00,11461.0,38.0,1,4,10,2006,10/27/2006,2006.0,27.0,6.0
2006-10-28 00:00:00,11249.0,43.0,1,5,10,2006,10/28/2006,2006.0,28.0,7.0
2006-10-29 00:00:00,10901.0,45.0,1,6,10,2006,10/29/2006,2006.0,29.0,1.0
2006-10-30 00:00:00,10732.0,45.0,1,0,10,2006,10/30/2006,2006.0,30.0,2.0
2006-10-31 00:00:00,11125.0,43.0,1,1,10,2006,10/31/2006,2006.0,31.0,3.0
2006-11-01 00:00:00,10761.0,54.0,1,2,11,2006,11/1/2006,2006.0,1.0,4.0
